Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Title_Encoded,Commercial_Impact,Entertainment_Quality,Cultural_Significance,Critical_Intensity
2006,1,0.14298768668971068,0.09090909090909172,0.5613577023498695,1,2,1,1,1,-0.8763769117808449,-0.051740853847103974,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,-0.6795804759872546,0.6890080981220862,830.03624570964,0.12179223692543503
2006,1,-0.8192443906300103,0.09090909090909172,0.7075718015665797,2,1,1,1,1,-0.5334612286849988,-0.9656366081374738,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,911,-0.9264495768956502,0.025344118985857995,829.6540293276453,0.07235516760672492
2014,14,-0.5498194089804884,0.09090909090909172,0.5404699738903394,1,1,1,2,1,0.8807218494239658,-0.4518064793456411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,265,-0.1200454083299235,0.1250273868491848,833.3535541670595,0.1620358870388241
2006,8,-0.08794801186702236,0.09090909090909172,0.5404699738903394,2,3,1,1,1,-0.8630816622269137,-0.9639052600536022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,251,-1.062649202172387,0.9112176052921529,829.7028979693949,-0.2084861581171033
2006,8,0.02751983741134415,0.09090909090909172,0.4569190600522193,1,2,1,1,2,-0.2976923995291253,-0.6121461292607412,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,826,-0.6779111587109781,0.6462866976092319,830.3856248555048,-0.18023640422069753
2007,14,1.3361554625661647,0.09090909090909172,0.5404699738903394,8,6,3,2,2,0.8489292043173984,-0.29555804842823524,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,994,-0.06668976057813888,2.3610718028713493,828.0800600312625,0.1288546753995365
2006,8,-0.4728408427949108,0.09090909090909172,0.018276762402088753,1,2,1,3,2,0.1920310777363971,-0.5121294290200965,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,498,-0.16562688212680676,0.46116062872019636,830.1950687953263,0.5646472929396565
2005,6,-0.24190514423817772,0.09090909090909172,0.3733681462140992,1,1,1,1,1,-0.8788498045338305,-0.9507742865452279,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,401,-1.0636059647193081,0.23895112155012968,829.6773229469582,-0.1519866503242918
2007,8,-0.010969445681444688,0.09090909090909172,0.5404699738903394,1,1,3,1,2,-0.7463074857828932,-0.9545138756520211,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177,-1.0101358163669338,0.3243939225758383,830.7750905192802,-0.2084861581171033
2010,12,-0.8577336737227992,0.09090909090909172,0.3942558746736293,1,1,1,1,1,0.6116655962885079,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,1.488121280844633,-0.6134137913121616,831.4842133746408,-0.15904908879839327
2006,8,0.8742840654526987,0.09090909090909172,0.3942558746736293,1,1,1,1,1,-0.7027893061394413,-0.8823585504831066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,998,-0.9613177014046608,0.651924659841055,830.0851143513896,0.21147295635753413
2005,1,0.4509019514320214,0.09090909090909172,0.7284595300261096,4,6,2,2,1,0.28502683247746574,0.7266518946988101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140,0.13451587946030136,2.0335410656061326,828.555108121849,-0.2720481043840163
2007,1,-0.010969445681444688,0.09090909090909172,0.4986945169712793,4,5,3,1,1,0.14972370842016472,0.12440167093546196,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.08796624987020585,1.5550031553589398,829.450102473555,0.4022112080353235
2004,14,-0.3958622766093331,0.09090909090909172,0.2898172323759791,1,2,2,1,1,0.6651502830879324,0.14431619410557964,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,181,0.04435257573031032,0.4896415623954326,829.2878572831828,0.5841259822446812
2004,14,-0.8962229568155881,0.09090909090909172,0.5404699738903394,1,1,1,1,1,-0.4874188841900145,-0.6223198067989013,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436,-0.20138212887048368,-0.28809767874349473,828.9580534052092,0.0507454975704808
2004,1,-0.5498194089804884,0.09090909090909172,0.43603133159268936,3,4,1,2,1,0.7257223515095506,2.021436099146718,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,757,1.4288732679546845,1.0479843114365108,828.3096836653752,0.45657973509691535
2004,8,-0.8192443906300103,0.09090909090909172,0.1853785900783289,1,8,1,1,1,0.4243646762896382,-0.9501941903139712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,842,-0.5219526559219536,2.178910276356286,829.3184001842764,0.28209734109854856
2004,1,1.1437090471022204,0.09090909090909172,0.43603133159268936,2,2,1,1,1,-0.44361673600076523,0.5688683180978201,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,633,-0.23540865283480886,1.059260235900157,829.2244771459597,-0.17317396574659616
2003,14,-0.7807551075372214,0.09090909090909172,0.7702349869451697,1,3,2,1,1,0.6477611536654221,-0.060168995874203456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,495,-0.04998449262355553,0.36992833816091036,828.7334599535025,-0.2861729813322192
2005,14,1.3361554625661647,0.09090909090909172,0.6031331592689295,2,6,7,5,1,1.174463646005895,2.021436099146718,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,340,1.7219295660388083,2.3610718028713493,829.0141713287395,-0.22967347353940765
2004,14,0.9127733485454874,0.09090909090909172,0.0,2,7,2,2,2,0.3106194976674566,0.6216562567797126,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0.3666445780442012,2.512078975853325,829.0331575132537,0.5708269266044953
2009,12,-0.8577336737227992,0.09090909090909172,0.5822454308093994,2,1,1,1,1,-0.20932296568000597,0.5679400700161263,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,179,-0.13846931618711267,-0.32845292725804515,830.9323807629079,-0.22261103506530616
2003,14,1.2206876132877982,0.09090909090909172,0.06005221932114879,3,6,1,1,1,0.5885024397681171,1.3008725699044672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0.771441639078105,2.318350402358495,828.2622390400111,0.2131815824748139
2002,8,-0.3188837104237554,0.09090909090909172,0.6449086161879896,1,1,1,1,1,-0.8869941801876033,-0.8722827490954133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,843,-1.0335511961970447,0.21047018787489344,828.3562114501646,-0.24379835048761053
2003,8,-0.049458728774233525,0.09090909090909172,0.33159268929503916,1,2,1,1,1,-0.44509573884346004,-0.889195805181425,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,314,-0.8571744773659535,0.33284489987987914,828.8617401380953,-0.13786177337608893
2002,6,-0.6652872582588549,0.09090909090909172,0.4986945169712793,3,2,3,1,1,-0.8299441105353891,-0.6544267235696155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370,-0.917041301315962,0.3899582945321058,827.7200588707681,-0.19436128116890042
2001,6,0.3739233852464437,0.09090909090909172,0.0,1,3,2,2,1,-0.42584109383536395,-0.14760286178358567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,-0.5332485774116393,1.0821032073435701,828.1309138797671,-0.025745562599728575
2002,8,-0.2803944273309666,0.09090909090909172,0.6449086161879896,3,2,4,2,1,-0.2850321351956578,-0.5172160836576225,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-0.6322103447101661,0.2474020988541705,827.6772988092371,-0.24379835048761053
2001,1,0.8357947823599098,0.09090909090909172,0.4569190600522193,6,2,1,2,1,0.44732668842342255,1.2503012477874076,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,114,0.4250219735649318,0.9453365011992122,826.3000070851641,-0.18023640422069753
2002,1,-0.2034158611453889,0.09090909090909172,0.41514360313315923,4,12,1,1,1,-0.01575501763569079,1.164700882056228,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,644,0.19617305172048627,3.637366978541277,827.4050368711792,0.5417513514000725
2001,8,-0.08794801186702236,0.09090909090909172,0.164490861618799,2,1,1,1,1,-0.6310123121815675,-0.9694593224113544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,195,-0.9686046244358324,0.2959129889006021,827.7433524900812,0.28915977957264993
2000,8,-0.4728408427949108,0.09090909090909172,0.4569190600522193,1,1,1,1,1,-0.48931200782866385,-0.52234308356453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-0.7192603387093289,0.153508320524421,827.5833887028327,-0.18023640422069753
2001,8,-1.0501800891867434,0.09090909090909172,0.6866840731070496,1,1,1,1,1,-0.8632551985604566,-0.91037336851648,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347,-1.0399161200555844,-0.34505954609396716,827.9300943050771,-0.2579232274358134
2001,14,-0.24190514423817772,0.09090909090909172,0.4569190600522193,1,2,4,1,1,1.0472812335568837,2.021436099146718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,572,1.2962355780374588,0.5466034297459051,827.7407877721337,0.5276264744518696
2000,12,-0.7422658244444327,0.09090909090909172,0.20626631853785904,2,1,1,1,1,-0.8740893873841435,-0.9692544453689687,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950,-0.5098181344088478,-0.2857315267451908,827.0607344296444,0.1637445131561038
2000,12,-0.5883086920732773,0.09090909090909172,0.3524804177545693,6,6,2,1,1,0.1416187728421972,-0.04120068384182255,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0.4141394703206375,1.3640875969363269,825.6601490862583,0.19241662166644938
2002,8,-0.24190514423817772,0.09090909090909172,0.5613577023498695,1,1,3,1,1,-0.8709775654031137,-0.051723921432468074,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,-0.3044727154494043,-0.0460097425039868,828.3806457710394,-0.21554859659120476
1999,1,-1.5890300524857872,0.09090909090909172,0.43603133159268936,1,1,1,1,1,-0.23160266450236047,0.09229499967348634,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,706,-0.05689810288324113,-0.8839826612269057,826.9190963830522,-0.17317396574659616
1999,8,-1.2811157877434765,0.09090909090909172,0.33159268929503916,1,1,1,1,1,-0.03652021754712581,-0.750877798103847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,-0.33505414340192013,-0.43050234711967583,826.9496392841457,-0.13786177337608893
1998,12,0.4509019514320214,0.09090909090909172,0.6031331592689295,1,1,1,2,1,-0.7273801934039802,-0.9149089583310922,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336,-0.9854005487163073,0.21031866057313922,826.7128286720016,-0.22967347353940765
2001,1,-0.010969445681444688,0.09090909090909172,0.3524804177545693,1,7,2,1,1,0.5498432774638652,0.5954713790478319,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,929,0.1886466251933755,2.1703077717504904,828.0278315885764,0.5629386668223767
1998,14,-1.127158655372321,0.09090909090909172,0.7075718015665797,6,1,1,1,1,-0.32185338996738755,-0.622388794754456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,655,-0.6923120659501132,-0.37354047976920335,824.9850041685893,-0.2649856659099149
1997,12,-0.1264372949598112,0.09090909090909172,0.5613577023498695,3,1,2,1,1,-0.7365539550362685,-0.9648118010709889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,-1.010470848596949,0.281672522062984,825.6322332068614,-0.21554859659120476
1999,8,-0.3573729935165442,0.09090909090909172,0.7911227154046998,3,1,1,2,1,0.24337416841959958,-0.5046733490870027,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,102,-0.40734639053930066,-0.08873114301684114,826.3928387937559,-0.2932354198063207
1997,1,0.6433483668959656,0.09090909090909172,0.31070496083550925,1,4,2,1,1,0.09828596155502975,2.021436099146718,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70,0.6085287738023659,1.204477919348556,826.3844488104133,-0.13079933490198753
1997,14,0.14298768668971068,0.09090909090909172,0.0,2,5,1,1,1,0.7228984420818986,0.3276236570778155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,781,1.0789747820480438,1.6119650227094122,825.8793567053538,0.23348609308785553
1998,6,-1.627519335578576,0.09090909090909172,0.43603133159268936,1,1,1,1,1,-0.8416933091177566,-0.8891770646810431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-0.7284714969571731,-0.5586665486582388,826.5051963984021,-0.17317396574659616
1997,1,0.18147696978249953,0.09090909090909172,0.4986945169712793,2,10,1,3,2,0.11233846056442064,-0.11491112273839615,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234,-0.2957407352408251,3.1644670305259073,826.3088515127528,0.14297955234773937
1996,12,-0.6652872582588549,0.09090909090909172,0.7284595300261096,1,2,1,1,1,-0.7867690595514425,-0.2396756562274813,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,682,-0.7224161727412148,0.3899582945321058,826.1672134661605,-0.2720481043840163
1996,1,0.2584555359680772,0.09090909090909172,0.0,1,3,1,3,1,-0.24105250666528513,0.17573891893985866,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,620,-0.31873302009960436,1.039381806830716,826.0614139565165,0.3115952709169112
1996,6,2.5293232384426187,0.09090909090909172,0.5613577023498695,1,1,2,1,1,-0.847345071980641,-0.8820282798524663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,-1.021231112014732,1.2642647338586335,825.8972458631388,-0.21554859659120476
1995,12,-0.9732015230011657,0.09090909090909172,0.6449086161879896,6,1,1,1,1,-0.8621548204454916,-0.7673599045173193,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,-0.9785336678957803,-0.03161774836461444,823.761629955295,-0.24379835048761053
1995,14,-0.8962229568155881,0.09090909090909172,0.3942558746736293,3,1,1,1,1,-0.8850576724655682,-0.05176489534435913,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228,-0.6831970448725879,-0.28809767874349473,824.8533018793108,0.17829174471824652
1994,12,-0.5498194089804884,0.09090909090909172,0.6031331592689295,1,1,1,1,1,-0.856775194105663,-0.5253368785005537,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369,-0.8731942841149727,-0.15993347720493167,825.3760649781725,-0.22967347353940765
1994,8,-1.16564793846511,0.09090909090909172,0.3733681462140992,1,1,1,1,1,-0.15533344591027493,-0.9078763605130715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,-0.45129691592232,-0.3877809466068215,824.8679222004577,-0.1519866503242918
1993,8,2.5293232384426187,0.09090909090909172,0.5613577023498695,2,1,2,2,1,-0.8225609283446567,-0.847320627636273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,684,-0.9961489685798657,0.9793038698045171,824.3160895887247,-0.21554859659120476
1993,14,0.10449840359692184,0.09090909090909172,0.2898172323759791,2,12,2,1,1,-0.10516961349364774,0.6096395860587895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,608,-0.07743549336136335,3.751290713242222,824.3955011315678,-0.12373689642788605
1992,3,-1.4350729201146317,0.09090909090909172,0.24804177545691908,1,1,1,1,1,-0.790918155526149,-0.41419149218754453,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,853,-0.7984855390532046,-0.48746421447014826,824.3332746278189,-0.10961201947968317
1992,12,2.5293232384426187,0.09090909090909172,0.43603133159268936,4,7,1,1,1,-0.6508230622585167,0.01316558960259108,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,507,-0.5582257394041568,3.110178583033286,823.5787646892309,-0.17317396574659616
1992,14,-0.3958622766093331,0.09090909090909172,0.4986945169712793,3,4,2,1,1,-0.39607961263276403,0.5724334323276945,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0.4249421554622862,1.1049461787869832,823.581059024267,0.06487037451868369
1992,12,-1.0886693722795322,0.09090909090909172,0.6449086161879896,11,1,1,1,1,-0.6824579470618635,-0.04963303797935449,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0.06819354767742869,-0.6988565923378702,820.5661474836769,-0.24379835048761053
1992,8,-0.8577336737227992,0.09090909090909172,0.6240208877284597,1,10,1,1,2,-0.6113553784002584,-0.7529174233271901,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,306,-0.8681891306197314,2.7799744259102184,824.2233201838823,0.10060492150313066
1992,12,0.6048590838031768,0.09090909090909172,0.20626631853785904,7,6,1,1,2,-0.060921792447799786,1.9193418783859697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0.49889439282492637,2.090502932956605,822.3087538654739,0.2750349026244471
1991,6,0.296944819060866,0.09090909090909172,0.24804177545691908,1,1,1,1,1,-0.7252780373635633,0.7138596618725588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,-0.2906538446209686,0.43831765727678323,823.9193746431688,-0.10961201947968317
1991,12,-0.24190514423817772,0.09090909090909172,0.3524804177545693,6,6,1,4,1,-0.5426744303930923,-0.846441706351982,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,-0.8794987585634055,1.49225179847489,822.1915501397565,0.225597833305737
1990,8,-0.2803944273309666,0.09090909090909172,0.2898172323759791,6,6,2,1,1,-0.4930509270149963,-0.868405122700326,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,524,-0.8682398751026152,1.7629721956913884,821.7959758957625,0.5841259822446812
1988,12,-0.7037765413516438,0.09090909090909172,0.6449086161879896,5,1,3,1,1,-0.2714489730883487,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,1.1212410061178806,-0.5564519239616892,820.9472854678588,-0.24379835048761053
1988,1,-0.5883086920732773,0.09090909090909172,0.5613577023498695,1,1,1,1,1,-0.8552685832099046,-0.05166528115102908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,710,-0.3773219440676752,0.11078692001156666,822.3295450705887,0.15497344856472264
1987,8,-0.5883086920732773,0.09090909090909172,0.6657963446475197,1,1,1,1,1,-0.8299717185884528,-0.9407385440000541,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,978,-1.0390247623453848,-0.1741739440425498,822.1416031001942,-0.250860788961712
1987,12,1.5670911611228977,0.09090909090909172,0.4986945169712793,2,1,1,1,1,-0.6172713897710376,-0.0724694542379198,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,825,-0.5807685372200329,0.908253062918181,822.1698516662516,-0.19436128116890042
1987,12,1.1821983301950094,0.09090909090909172,0.20626631853785904,13,8,1,1,1,-0.5330628839193664,-0.5173626728336455,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,255,-0.4690886457927027,2.9194145519124275,818.2025160194407,0.1637445131561038
1986,8,0.296944819060866,0.09090909090909172,0.039164490861618884,2,3,1,1,1,-0.586882811363135,-0.8259918922954075,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,210,-0.8891527999948399,1.0536222736683338,821.5715042016416,0.29835319877797095
1986,1,-0.08794801186702236,0.09090909090909172,0.4986945169712793,5,1,1,2,2,-0.27430443457664483,-0.7973954231420995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,123,-0.7471131260768031,0.2959129889006021,820.4187464754388,0.17616076398702699
1985,12,-1.5505407693929982,0.09090909090909172,0.4778067885117494,9,3,1,1,1,-0.8035232037534892,-0.7548384269116524,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,868,-0.6553844042497077,0.08511900140854818,818.3966288738031,-0.18729884269479902
1985,14,-0.9732015230011657,0.09090909090909172,0.7911227154046998,10,1,1,1,1,-0.7540929567468386,-0.7554794706872736,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-0.9285793544970766,-0.3165786124187309,818.222044765408,0.04410541371031915
1983,5,-1.6660086186713647,0.09090909090909172,0.5613577023498695,9,4,1,1,1,-0.8320028824924203,-0.7309569121655866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,-0.6570421863003076,0.3500499090914692,817.5443945836282,-0.21554859659120476
1982,12,0.2584555359680772,0.09090909090909172,0.5195822454308094,5,5,1,2,1,-0.8469309511846865,0.1324438006867241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,902,-0.5888827810619341,1.6546864232222667,818.7570379566196,-0.2014237196430019
1982,12,-0.3573729935165442,0.09090909090909172,0.31070496083550925,1,1,1,1,1,-0.5447884184562507,0.6421396441562947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,717,0.6863154387959138,0.19622972103727535,819.9194481253124,0.12843232078559658
1982,1,-1.127158655372321,0.09090909090909172,0.1853785900783289,1,2,1,2,2,-0.09581442751265556,-0.006413814139298352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0.5965458431881792,0.21907269248068853,819.9560996066247,0.1708069516302053
1980,12,0.06600912050413299,0.09090909090909172,0.7075718015665797,1,1,1,1,1,-0.8035350357762308,0.1488110499286411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,589,-0.563881794743019,0.35287485625107456,819.2320860472059,-0.2649856659099149
1980,12,-1.3196050708362652,0.09090909090909172,0.5404699738903394,1,1,1,1,1,-0.14179761189393209,0.7339402103271742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.25375835525121015,-0.4447428139572939,819.0244537736064,-0.2084861581171033
1979,12,-0.8577336737227992,0.09090909090909172,0.3942558746736293,11,1,1,1,1,-0.8827504280309644,-0.0517588750564713,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,653,-0.01592139968271472,-0.32845292725804515,815.2587506458499,-0.15904908879839327
1978,1,-1.2041372215578987,0.09090909090909172,0.7284595300261096,2,1,1,1,1,-0.06992201774654523,-0.010769630180049726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,331,-0.033636317560011016,-0.11706054939032311,817.8022202618741,0.09847394077191113
1976,8,0.14298768668971068,0.09090909090909172,0.3942558746736293,5,1,1,2,1,-0.8319713304317762,-0.9329672922237456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,469,-1.0365448402626058,0.38135578992631075,816.3102895300312,0.21147295635753413
1975,5,-1.4350729201146317,0.09090909090909172,0.7702349869451697,9,4,4,1,1,-0.8471636476319372,-0.051629144382085525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,496,-0.37393944269662455,0.4354927101171779,814.1721089042402,-0.2861729813322192
1974,12,-0.7037765413516438,0.09090909090909172,0.33159268929503916,1,1,2,2,1,-0.8838744701914124,-0.05176184069380183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,889,-0.12302127661585893,0.06806551949871233,816.6021396678929,0.8292327609840624
1974,1,-1.127158655372321,0.09090909090909172,0.43603133159268936,2,1,1,1,1,-0.4923765017187275,1.472512332368679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0.4227540609027787,-0.37354047976920335,816.2321404463356,-0.17317396574659616
1973,1,0.296944819060866,0.09090909090909172,0.7284595300261096,5,10,1,1,1,-0.555685711401226,-0.3626654888812654,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,674,-0.6788101513520397,3.207188431038762,815.289688537353,0.06529272913262352
1973,1,-0.7807551075372214,0.09090909090909172,0.6449086161879896,1,1,1,1,1,-0.6084565328285766,-0.46086898433276746,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-0.4763431773733694,0.03958458582347614,816.3531118953113,0.35277413871661334
1972,12,-0.5113301258876997,0.09090909090909172,0.5822454308093994,1,1,1,1,1,-0.5998625403106247,-0.8279861188611658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,208,-0.5225372008821909,0.1392678536868029,815.9575376513172,0.14791101009062124
1971,1,-0.7037765413516438,0.09090909090909172,0.8746736292428199,2,4,1,1,1,-0.5551572143854364,-0.6525558651450182,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,784,-0.5358612835581359,0.9910224440860386,815.1186612231415,0.2750873155014975
1971,1,-0.7807551075372214,0.09090909090909172,0.7911227154046998,3,10,1,1,1,-0.4241491145833211,-0.2378652134116482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225,-0.011315501417570317,2.8084553595854547,814.5471383082034,0.6738591145538306
1968,12,1.3746447456589534,0.09090909090909172,0.22715404699738895,2,1,2,1,1,-0.78454858328361,-0.051186562201039065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,971,0.2913450979528029,0.8370507287300903,813.809826340622,0.1566820746820024
1968,3,-0.6652872582588549,0.09090909090909172,0.7075718015665797,1,2,1,1,1,-0.8647736414789566,-0.061360101978722416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,-0.38540081695291944,0.10499743047798933,814.0087853160553,-0.2649856659099149
1967,14,1.066730480916643,0.09090909090909172,0.43603133159268936,2,1,2,2,1,-0.7243235875290777,-0.04555003481912337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,776,0.31876613556669275,0.7231269940291455,813.3348405537848,0.08605768994098795
1967,1,-0.8577336737227992,0.09090909090909172,0.5613577023498695,3,2,1,1,1,-0.8304528875132762,-0.9718068155929378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,104,-1.0524600848740526,0.31875596034401527,813.215233667358,-0.21554859659120476
1966,12,-0.08794801186702236,0.09090909090909172,0.41514360313315923,4,1,1,2,1,-0.8661540441321384,-0.39233112813223997,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,-0.820428708826622,0.2959129889006021,812.8234736685465,-0.16611152727249467
1965,1,-0.6652872582588549,0.09090909090909172,0.8120104438642297,5,2,1,1,2,-0.796498926252584,-0.05129599705874633,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,640,-0.6462065279407372,0.3899582945321058,811.6352180945057,0.07022418687550538
